# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.140403677709400654e-03 2.675963514775503427e-05 1.123726906371302903e-04 4.903494055241708338e-09 3.705507516860961914e-02 2.743670716881752014e-02 6.498611569404602051e-01 4.398522435167251388e-07 2.314727225893875584e-06 6.045221212502838171e-09 3.371637649252079427e-05 1.154890833277022466e-05 6.117001175880432129e-02 4.803207814693450928e-01 1.507591921836137772e-03 3.381883288966491818e-05 1.392794220009818673e-04 1.955526629515702552e-09 3.705507516860961914e-02 2.743670716881752014e-02 6.498611569404602051e-01 4.398522435167251388e-07 2.314727225893875584e-06 6.045221212502838171e-09 3.371637649252079427e-05 1.154890833277022466e-05 6.117001175880432129e-02 4.803207814693450928e-01
5.000000000000000000e+02 1.194116921396926045e-04 2.877893848562962376e-06 1.273919338018458802e-06 3.444506091909715906e-06 4.513907479122281075e-04 1.007984043098986149e-03 7.735686749219894409e-02 1.502639861428178847e-06 4.050993084092624485e-06 9.223650749845546670e-07 4.697550934906757902e-07 3.411983868772949791e-07 4.095504846191033721e-05 1.085735420929268003e-04 4.168744635535404086e-05 1.178316892946895678e-06 8.293798146041808650e-07 9.000367526823538356e-07 4.513907479122281075e-04 1.007984043098986149e-03 7.735686749219894409e-02 1.502639861428178847e-06 4.050993084092624485e-06 9.223650749845546670e-07 4.697550934906757902e-07 3.411983868772949791e-07 4.095504846191033721e-05 1.085735420929268003e-04
1.000000000000000000e+03 2.011910692090168595e-05 1.788138069969136268e-05 2.315497567906277254e-06 9.646967100707115605e-07 1.201327613671310246e-04 1.903393567772582173e-04 1.737467758357524872e-02 1.405422693778746179e-07 1.520192967063849210e-07 4.330467788804526208e-07 9.934691291846320382e-08 2.065375781512557296e-08 7.616655057063326240e-05 4.985521445632912219e-05 9.090917956200428307e-06 9.682822565082460642e-06 2.267303898406680673e-06 1.033295689012447838e-06 1.201327613671310246e-04 1.903393567772582173e-04 1.737467758357524872e-02 1.405422693778746179e-07 1.520192967063849210e-07 4.330467788804526208e-07 9.934691291846320382e-08 2.065375781512557296e-08 7.616655057063326240e-05 4.985521445632912219e-05
1.500000000000000000e+03 3.289420419605448842e-06 8.760109267313964665e-06 2.113538812409387901e-06 1.504503984506300185e-06 8.877911568561103195e-06 1.299738141824491322e-05 1.055180910043418407e-03 4.481202608985768165e-07 2.417431005596881732e-06 2.043569935494815581e-07 5.990421936274969994e-09 1.094141929836034421e-10 1.373743361909873784e-05 3.617201218730770051e-05 1.871227027550048660e-06 4.972378974343882874e-06 2.164654461012105457e-06 2.013780658671748824e-06 8.877911568561103195e-06 1.299738141824491322e-05 1.055180910043418407e-03 4.481202608985768165e-07 2.417431005596881732e-06 2.043569935494815581e-07 5.990421936274969994e-09 1.094141929836034421e-10 1.373743361909873784e-05 3.617201218730770051e-05
2.000000000000000000e+03 2.881220098061021417e-06 8.148003871610853821e-06 1.983945594474789687e-06 1.556854158479836769e-06 3.894909241353161633e-06 7.061316409817663953e-06 6.703436520183458924e-05 6.606087481486611068e-07 2.462327074681525119e-06 5.893248840038722847e-07 8.513797444820170313e-10 2.636648122056328702e-10 9.175344644063443411e-07 4.603788511303719133e-06 1.593686306478048209e-06 4.557091870083240792e-06 2.044456095973146148e-06 2.145023927369038574e-06 3.894909241353161633e-06 7.061316409817663953e-06 6.703436520183458924e-05 6.606087481486611068e-07 2.462327074681525119e-06 5.893248840038722847e-07 8.513797444820170313e-10 2.636648122056328702e-10 9.175344644063443411e-07 4.603788511303719133e-06
2.500000000000000000e+03 2.649177304192562588e-06 8.122652616293635219e-06 1.974251290448592044e-06 1.539578875053848606e-06 1.653767299103492405e-06 4.741781594930216670e-06 1.248035459866514429e-05 6.526821039187780116e-07 2.083419531118124723e-06 6.557200435963750351e-07 9.864085243060927155e-11 2.820623734578475705e-10 1.565614837772955070e-07 4.918058493785792962e-07 1.444251552129571792e-06 4.440201337274629623e-06 2.031095618804101832e-06 2.132772806362481788e-06 1.653767299103492405e-06 4.741781594930216670e-06 1.248035459866514429e-05 6.526821039187780116e-07 2.083419531118124723e-06 6.557200435963750351e-07 9.864085243060927155e-11 2.820623734578475705e-10 1.565614837772955070e-07 4.918058493785792962e-07
3.000000000000000000e+03 2.299559355378733017e-06 7.989596269908361137e-06 1.973809958144556731e-06 1.515846406618948095e-06 6.856749905637116171e-07 3.120904921161127277e-06 7.544732397946063429e-06 5.928278028477507178e-07 1.935662339747068472e-06 6.829311587353004143e-07 1.943128817571970757e-11 1.757517326117508105e-10 9.087094099413661752e-08 1.011080357216087577e-07 1.292918000217468943e-06 4.321406777307856828e-06 2.038724915109924041e-06 2.099482344419811852e-06 6.856749905637116171e-07 3.120904921161127277e-06 7.544732397946063429e-06 5.928278028477507178e-07 1.935662339747068472e-06 6.829311587353004143e-07 1.943128817571970757e-11 1.757517326117508105e-10 9.087094099413661752e-08 1.011080357216087577e-07
3.500000000000000000e+03 1.948521912709111348e-06 7.847419510653708130e-06 1.975359054995351471e-06 1.494036268923082389e-06 4.064559959715552395e-07 1.892279669846175238e-06 6.102097813709406182e-06 4.936252366860571783e-07 1.848031047302356455e-06 6.934960765647701919e-07 1.275677757872628604e-10 8.169568493920920105e-11 7.178726946222013794e-08 5.173023609472693352e-08 1.132760530708765145e-06 4.222875304549233988e-06 2.054914375548833050e-06 2.067595687549328431e-06 4.064559959715552395e-07 1.892279669846175238e-06 6.102097813709406182e-06 4.936252366860571783e-07 1.848031047302356455e-06 6.934960765647701919e-07 1.275677757872628604e-10 8.169568493920920105e-11 7.178726946222013794e-08 5.173023609472693352e-08
4.000000000000000000e+03 1.613529775568167679e-06 7.715237188676837832e-06 1.977339024961111136e-06 1.472595840823487379e-06 3.144389211229281500e-07 1.142480869020801038e-06 5.313288966135587543e-06 3.747241521523392294e-07 1.782060621735581663e-06 6.925607181074155960e-07 1.759181411653543137e-10 5.298745123227810438e-11 5.493452448490643292e-08 3.190419661791565886e-08 9.706501487016794272e-07 4.142007583141094074e-06 2.071752760457457043e-06 2.036569412666722201e-06 3.144389211229281500e-07 1.142480869020801038e-06 5.313288966135587543e-06 3.747241521523392294e-07 1.782060621735581663e-06 6.925607181074155960e-07 1.759181411653543137e-10 5.298745123227810438e-11 5.493452448490643292e-08 3.190419661791565886e-08
4.500000000000000000e+03 1.315894223807845265e-06 7.582811122119892389e-06 1.982293269975343719e-06 1.449798219255171716e-06 2.578175326561904512e-07 6.970963681851571891e-07 4.747279490402434021e-06 2.599136053049733164e-07 1.735739488140097819e-06 6.838236572548339609e-07 1.759000722856285392e-10 6.210745806534134772e-11 3.819139493543843855e-08 1.990671627538631583e-08 8.213115165744966362e-07 4.068423550052102655e-06 2.087251914417720400e-06 2.004177076742053032e-06 2.578175326561904512e-07 6.970963681851571891e-07 4.747279490402434021e-06 2.599136053049733164e-07 1.735739488140097819e-06 6.838236572548339609e-07 1.759000722856285392e-10 6.210745806534134772e-11 3.819139493543843855e-08 1.990671627538631583e-08
5.000000000000000000e+03 1.071485485226730816e-06 7.443331469403347000e-06 1.990890723391203210e-06 1.424928086635190994e-06 2.013268556311231805e-07 4.200419709832203807e-07 4.325504960434045643e-06 1.634077051448912243e-07 1.702845338513725437e-06 6.682942057523177937e-07 1.582300124258750884e-10 9.204875056623151863e-11 2.348780547833939636e-08 1.239700697652779127e-08 6.944149504306551535e-07 3.995427050540456548e-06 2.100824985973304138e-06 1.969621280295541510e-06 2.013268556311231805e-07 4.200419709832203807e-07 4.325504960434045643e-06 1.634077051448912243e-07 1.702845338513725437e-06 6.682942057523177937e-07 1.582300124258750884e-10 9.204875056623151863e-11 2.348780547833939636e-08 1.239700697652779127e-08
