# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.827786684036254883e+00 3.436023592948913574e-01 1.563601568341255188e-02 9.231667945641675033e-07 4.114397466182708740e-01 1.760360784828662872e-02 6.735177885275334120e-05 3.434036625549197197e-03 1.239025965332984924e-03 3.507090150378644466e-05 3.966161608695983887e-01 4.419462289661169052e-03 1.012144843116402626e-03 3.839380025863647461e+00 3.347550332546234131e-01 1.523653790354728699e-02 8.988094464257301297e-07 4.114397168159484863e-01 1.760360598564147949e-02 6.735159695381298661e-05 3.434030804783105850e-03 1.239026081748306751e-03 3.507086512399837375e-05 3.966160714626312256e-01 4.419466480612754822e-03 1.012143678963184357e-03
5.000000000000000000e+02 8.612487727077677846e-05 6.495054549304768443e-05 1.719605847938510124e-06 2.037234310137137072e-07 8.516466186847537756e-05 1.561282078910153359e-05 7.924866622488480061e-06 5.886213330086320639e-05 4.700282079284079373e-05 6.444757673307321966e-06 8.418552965849812608e-08 2.094932511909064488e-07 1.011201233858116666e-09 3.470219235168769956e-05 1.074438159776036628e-06 1.300008648286166135e-06 1.919823091611760901e-07 8.516568777849897742e-05 1.561223143653478473e-05 7.924866622488480061e-06 5.886199505766853690e-05 4.700302088167518377e-05 6.444753580581163988e-06 8.416917296472092858e-08 2.094758144721708959e-07 1.011487338331562569e-09
1.000000000000000000e+03 3.198350168531760573e-05 3.033666871488094330e-05 1.765187221280939411e-06 1.969063418982841540e-07 2.976903306262101978e-05 6.498150469269603491e-06 3.412494834265089594e-06 1.103434624383226037e-05 1.810833055060356855e-06 8.111506986097083427e-07 2.074669858131983347e-08 3.240890056321887869e-10 1.385592725000606151e-07 2.113278060278389603e-05 3.685541514641954564e-06 1.731677912175655365e-06 1.802592208832720644e-07 2.976912946905940771e-05 6.498403763544047251e-06 3.412499154364923015e-06 1.103447084460640326e-05 1.810768253562855534e-06 8.111481974992784671e-07 2.072850868728437490e-08 3.250366364948575892e-10 1.385572261369816260e-07
1.500000000000000000e+03 1.318815338890999556e-05 1.801036705728620291e-05 9.710607855595299043e-07 1.760842707199117285e-07 1.518210319773061201e-05 3.985726834798697382e-06 6.162014187793829478e-07 2.864363978005712852e-06 9.747147942107403651e-07 2.058587433850789239e-08 1.358930212802533788e-08 4.400985131880474910e-10 9.739087758475761802e-09 9.289004083257168531e-06 3.650596909210435115e-06 9.504525451120571233e-07 1.549115467014416936e-07 1.518229873909149319e-05 3.985695457231486216e-06 6.162039767332316842e-07 2.864304178729071282e-06 9.747855074238032103e-07 2.058588854936260759e-08 1.356882872727283029e-08 4.393625463450234747e-10 9.739317796686464135e-09
2.000000000000000000e+03 6.141833637229865417e-06 1.092231377697316930e-05 5.905520197302394081e-07 1.156757818421283446e-07 7.396135515591595322e-06 2.552889782236889005e-06 2.183808618383409339e-07 1.107500679609074723e-06 8.036009262468724046e-07 6.403585928183019860e-08 2.200023274667728401e-08 1.250826997534204565e-09 2.777198027104077482e-09 4.354435986897442490e-06 2.372859853494446725e-06 5.679099217559269164e-07 9.598171146762979333e-08 7.395841294055571780e-06 2.553096010160516016e-06 2.183834624247538159e-07 1.107495563701377250e-06 8.036262215682654642e-07 6.403718799674606998e-08 2.201183413319540705e-08 1.253043113713658840e-09 2.777357899219623505e-09
2.500000000000000000e+03 2.921507984865456820e-06 6.813500021962681785e-06 3.947979223539732629e-07 6.658419948735172511e-08 3.539244744388270192e-06 1.457438770557928365e-06 9.140364198856332223e-08 4.892370384368405212e-07 7.075774419718072750e-07 3.878351151342940284e-08 1.649585357199612190e-08 1.134659588508668548e-09 5.144863646222574971e-09 1.912937023007543758e-06 1.243275733031623531e-06 3.655094928944890853e-07 5.365144062352555920e-08 3.539391173035255633e-06 1.457658981962595135e-06 9.140311618693885976e-08 4.891851972388394643e-07 7.075931307554128580e-07 3.878361454212608805e-08 1.649497782807429758e-08 1.132284932481297801e-09 5.145832204789257958e-09
3.000000000000000000e+03 1.477151613471505698e-06 4.482667918637162074e-06 2.991023677623161348e-07 3.945917015357736091e-08 1.722796923786518164e-06 7.387878895315225236e-07 2.743535176819023036e-08 2.163445600444902084e-07 6.199288691277615726e-07 2.344536653708928498e-08 3.868793729822073146e-09 8.161815112650572246e-10 2.677172039611264154e-09 8.337402732649934478e-07 5.711896733373578172e-07 2.524315902974194614e-07 3.335058096354259760e-08 1.722765205158793833e-06 7.388281915154948365e-07 2.743607829813754506e-08 2.163871499760716688e-07 6.199193194333929569e-07 2.344491178973839851e-08 3.868601439194208069e-09 8.202048484839963294e-10 2.676110666399722504e-09
3.500000000000000000e+03 9.859802503342507407e-07 3.169975798300583847e-06 2.602289725928130792e-07 2.268857457465855987e-08 8.607725590081827249e-07 3.632562766142655164e-07 2.581027480630382342e-08 1.000494194158818573e-07 5.278005801301333122e-07 1.753360479028742702e-08 6.061052701400448939e-12 6.271274610725185994e-10 1.022019691099274041e-09 5.461209866552962922e-07 2.500585196685278788e-07 1.913529956709680846e-07 2.042280122793727060e-08 8.608189432379731443e-07 3.632545997334091226e-07 2.581120384093082976e-08 1.000622091851255391e-07 5.278215553516929504e-07 1.753398493065105868e-08 6.342476890908166354e-12 6.254353146495361671e-10 1.021812412460576525e-09
4.000000000000000000e+03 8.667478823554120027e-07 2.393851673332392238e-06 2.446907956255017780e-07 1.272244709582537325e-08 4.382914937650639331e-07 2.026388727927042055e-07 4.556933674848551163e-08 5.060809726842308010e-08 4.329750993292691419e-07 1.523333459374498489e-08 1.173201202853135783e-09 5.163590111045834874e-10 4.777874762496026051e-10 5.498760060618224088e-07 1.191230438735146890e-07 1.589718863215239253e-07 1.144734174118866576e-08 4.382238500966195716e-07 2.027512664426467381e-07 4.556823185453140468e-08 5.061084706881047168e-08 4.329504577071929816e-07 1.523280346305000421e-08 1.177496877780015438e-09 5.169997208120946652e-10 4.775217443686585739e-10
4.500000000000000000e+03 7.898104286141460761e-07 1.996741048060357571e-06 2.446984694870479871e-07 8.578886045995659515e-09 2.752296950347954407e-07 1.422725262045787531e-07 5.535889258112547395e-08 2.409775490264109976e-08 3.501376681924739387e-07 1.278126848802685345e-08 2.342911864516850073e-09 3.370532464241904336e-10 2.709330537697951513e-10 5.672463316841458436e-07 7.991753392389000510e-08 1.363449371183378389e-07 6.206475777759123957e-09 2.751034742232150165e-07 1.422573916443070630e-07 5.535780545073976100e-08 2.409909782841168635e-08 3.501578476061695255e-07 1.278102779167511471e-08 2.337553706155404143e-09 3.397428449680717222e-10 2.708767932180222715e-10
5.000000000000000000e+03 2.521467686165124178e-04 1.664246383370482363e-06 2.881567695567355258e-07 8.224746217422307382e-09 3.336667941766791046e-05 5.302404133544769138e-06 9.345273355165772955e-08 4.836310267819499131e-07 2.917402355251397239e-07 1.844143326934499783e-08 2.185882294725161046e-05 6.914147547831817064e-07 5.144807957435659773e-08 2.517859975341707468e-04 5.145953707597072935e-08 1.742506299251544988e-07 4.440634082669703275e-09 3.336660665809176862e-05 5.302225872583221644e-06 9.345325224785483442e-08 4.836160201193706598e-07 2.917560948390018893e-07 1.844140129492188862e-08 2.185901394113898277e-05 6.913884362802491523e-07 5.144496384446028969e-08
