# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.680153235793113708e-02 7.788440585136413574e-02 3.287131432443857193e-03 1.053365167535957880e-06 2.087341062724590302e-02 4.531689584255218506e-01 5.864677950739860535e-04 8.315357263199985027e-05 1.274730311706662178e-04 3.108604505541734397e-05 6.300929933786392212e-02 1.115912273526191711e-01 9.558950841892510653e-05 1.806853860616683960e-01 2.684806531760841608e-04 1.685574837028980255e-02 7.471562922000885010e-02 3.250306705012917519e-03 3.047919676646415610e-07 2.087341062724590302e-02 4.531688690185546875e-01 5.864676204510033131e-04 8.315341256093233824e-05 1.274734095204621553e-04 3.108604141743853688e-05 6.300928443670272827e-02 1.115912273526191711e-01 9.559181489748880267e-05 1.806853711605072021e-01 2.684806240722537041e-04
5.000000000000000000e+02 8.762463403400033712e-05 2.151302396669052541e-05 3.035932195416535251e-06 6.365603155700227944e-08 2.727637729549314827e-05 1.454800803912803531e-05 3.763863105632481165e-06 2.793243311316473410e-06 1.589612111274618655e-06 5.048707407695474103e-07 1.417535145264992025e-06 4.439406984602101147e-05 1.020036734189488925e-06 7.383849265352182556e-08 1.682037407135794638e-07 6.354144716169685125e-05 8.483830811201187316e-07 1.986595179914729670e-06 3.321893871088832384e-08 2.727653736656066030e-05 1.454792800359427929e-05 3.763860831895726733e-06 2.793189878502744250e-06 1.589521616551792249e-06 5.048711955168982968e-07 1.417589373886585236e-06 4.439393524080514908e-05 1.019991259454400279e-06 7.384591782511051861e-08 1.681999748370799352e-07
1.000000000000000000e+03 1.684087874309625477e-05 1.422172772436169907e-05 1.951624881257885136e-06 6.265598528898408404e-08 2.351485363760730252e-06 8.116744538710918278e-07 2.177037004003068432e-07 2.104722369722367148e-07 1.303444321365532232e-07 8.985254851268109633e-08 3.512593877985636937e-07 4.331901436671614647e-06 9.951094881444078055e-08 8.941415075014447211e-08 1.141261840587048937e-08 1.251188132300740108e-05 1.372220594930695370e-06 1.029852683132048696e-06 2.267426246760351205e-08 2.351699095015646890e-06 8.116668936963833403e-07 2.177023361582541838e-07 2.105027760990196839e-07 1.303517933592956979e-07 8.985287536233954597e-08 3.512212742862175219e-07 4.331940999691141769e-06 9.951207147196328151e-08 8.943458595922493259e-08 1.141216365851960290e-08
1.500000000000000000e+03 5.867185336683178321e-06 1.077743763744365424e-05 1.506259991401748266e-06 3.266464432272186968e-08 5.363818331716174725e-07 1.839220544752606656e-07 1.000813441009995586e-07 1.163594287589830856e-08 9.071320761222523288e-08 1.358671397611033171e-07 1.877518940318623208e-07 7.160113000281853601e-07 4.166451716969277186e-08 1.007093572980011231e-07 1.117190895350006485e-09 3.726005843418533914e-06 1.390461648043128662e-06 6.839093771304760594e-07 7.166849780304573869e-09 5.362473416425928008e-07 1.839988215124321869e-07 1.000801859163402696e-07 1.163492235889407311e-08 9.072261519804669661e-08 1.358666423811882851e-07 1.877525619420339353e-07 7.160221571211877745e-07 4.166061629007344891e-08 1.007103449524038297e-07 1.117359094138237197e-09
2.000000000000000000e+03 2.145715734513942152e-05 8.923570021579507738e-06 1.199287680719862692e-06 2.110339636374192196e-08 3.340258217576774769e-06 1.246103664698239299e-07 8.407418050637716078e-08 2.671162668832494091e-08 7.477923702481348300e-08 8.217430291779237450e-08 4.066063183927326463e-07 5.572428563027642667e-07 2.199278014813899063e-06 1.092481340947415447e-07 6.080547176878781102e-10 1.957039967237506062e-05 1.298042548114608508e-06 5.232303124103054870e-07 3.757601785281394768e-09 3.340316197864012793e-06 1.245592073928492027e-07 8.407609897176371305e-08 2.671076160254415299e-08 7.478897146029339638e-08 8.217593716608462273e-08 4.066306757977145026e-07 5.572729833147604950e-07 2.199414439019165002e-06 1.092189663154385926e-07 6.081173342664669690e-10
2.500000000000000000e+03 2.716735252761282027e-06 7.402718438243027776e-06 9.783890391190652736e-07 1.810886374187248293e-08 3.247293989261379465e-07 9.515994037201380706e-08 6.883550440761609934e-08 2.647620256368554692e-08 5.698278826571367972e-08 5.437843597633218451e-08 1.098891360129528039e-07 5.311570703270263039e-07 1.556444750860919157e-08 9.642189979786053300e-08 2.867922566096581249e-10 1.656930976423609536e-06 1.150556499851518311e-06 3.811137787579355063e-07 4.741516512751786649e-09 3.246820767799363239e-07 9.508328702168000746e-08 6.883686154424140113e-08 2.647833063917914842e-08 5.696884386452438775e-08 5.437873085156752495e-08 1.098649917707916757e-07 5.311668473950703628e-07 1.556802864399742248e-08 9.641125586767884670e-08 2.868216497642350760e-10
3.000000000000000000e+03 2.256039806525222957e-06 6.288186341407708824e-06 8.136378255585441366e-07 1.701651797247905051e-08 2.772848120002890937e-07 7.296276294255221728e-08 6.375411487624660367e-08 2.855781389143885463e-08 4.260007102629970177e-08 4.630756222923082532e-08 1.036056573866517283e-07 5.197235850573633797e-07 6.688641196461730942e-09 7.831012283077143366e-08 4.587054694416003997e-11 1.429090502824692521e-06 1.007726154966803733e-06 3.040175045043724822e-07 5.912613509906350373e-09 2.772978575649176491e-07 7.299438209429354174e-08 6.375247352252699784e-08 2.856501168935210444e-08 4.258940577983594267e-08 4.630675576322573761e-08 1.036186390024340653e-07 5.197134100853872951e-07 6.685178632892530004e-09 7.832353077219522675e-08 4.587619173435086850e-11
3.500000000000000000e+03 1.920937620525364764e-06 5.336066351446788758e-06 6.872478479635901749e-07 1.606816724120108120e-08 2.310349458412019885e-07 5.924277601820904238e-08 6.518135364785848651e-08 2.375948326971411007e-08 3.087572153503970185e-08 4.328887825977290049e-08 8.941714213506202213e-08 4.967882887285668403e-07 1.971828256230878651e-09 5.959252646903223649e-08 6.698648857828004566e-10 1.247707245966012124e-06 8.745174682189826854e-07 2.499793367860547733e-07 6.537987484733776000e-09 2.309650852794220555e-07 5.921563683841668535e-08 6.517880279943710775e-08 2.376010854732157895e-08 3.087098932041953958e-08 4.328878233650357288e-08 8.942440388182149036e-08 4.967957352164376061e-07 1.971295571223663501e-09 5.960661297876868048e-08 6.699922283637249620e-10
4.000000000000000000e+03 1.815925884329772089e-06 4.702616934082470834e-06 5.637728577312373091e-07 1.518525394317293831e-08 2.582392255590093555e-07 4.929619379367977672e-08 6.837071708787334501e-08 1.518287184865130257e-08 2.042759028597629367e-08 4.314723511811280332e-08 6.216948378323650104e-08 4.587403736877604388e-07 1.712680663956689386e-08 5.250790025002061157e-08 3.369680534603958222e-09 1.234051069332053885e-06 7.719035579611954745e-07 1.936567031179947662e-07 6.554600417985056993e-09 2.582594618161238031e-07 4.932761044074140955e-08 6.837046839791582897e-08 1.518153069923755538e-08 2.042219549025503511e-08 4.314670576377466205e-08 6.217879899850231595e-08 4.587502928643516498e-07 1.712213482107927121e-08 5.249873069601562747e-08 3.369515555462498924e-09
4.500000000000000000e+03 1.429597659807768650e-06 4.002087280241539702e-06 4.772176680489792489e-07 1.400644400462169870e-08 1.885343152707719128e-07 5.555981985594371508e-08 7.286590886224075803e-08 1.515602576773744659e-08 1.358815815422076412e-08 3.793273606333968928e-08 5.906558797619254619e-08 4.182637951544165844e-07 5.436421313120831655e-10 3.923305058606274542e-08 5.160378790947106609e-09 9.715256510389735922e-07 6.595919899154978339e-07 1.603700923169526504e-07 6.298269461524341750e-09 1.885736935491877375e-07 5.559538962529586570e-08 7.286612202506148606e-08 1.515671499419113388e-08 1.358651502414431889e-08 3.793313041455803614e-08 5.906304068048484623e-08 4.182339239378052298e-07 5.434280248017842041e-10 3.921227431646912009e-08 5.161409077913958754e-09
5.000000000000000000e+03 1.233305511050275527e-06 3.384945785001036711e-06 4.054631403960229363e-07 1.277144612288338976e-08 1.523010411119685159e-07 6.437797139824397163e-08 7.905405396968490095e-08 1.055555109985562012e-08 8.748008539782858861e-09 3.179511764983544708e-08 4.892828897595791204e-08 3.764319842503027758e-07 5.689299586997265124e-10 2.488146932932977506e-08 6.830737753205085028e-09 8.440584906566073187e-07 5.554479116653965320e-07 1.349077365375705995e-07 5.803376446067431971e-09 1.523482922038965626e-07 6.434790122966660419e-08 7.905108390104942373e-08 1.055259524207485811e-08 8.745834279011432955e-09 3.179451724122372980e-08 4.892404348311174545e-08 3.764258451610658085e-07 5.735891761560196755e-10 2.488615535867211292e-08 6.831554433261999293e-09
