# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.786921297432854772e-05 1.106420095311477780e-04 1.166096080851275474e-05 5.522295953852562889e-09 8.204990997910499573e-03 6.442831158638000488e-01 4.627039730548858643e-01 1.454466058703474118e-07 6.752684100774786202e-08 7.911509669611405116e-09 6.394358820216439199e-07 4.188823368167504668e-05 1.968967542052268982e-02 4.601823457051068544e-04 3.325287616462446749e-05 1.318421127507463098e-04 9.437911103304941207e-06 1.977688235399455152e-09 8.204990997910499573e-03 6.442831158638000488e-01 4.627039730548858643e-01 1.454466058703474118e-07 6.752684100774786202e-08 7.911509669611405116e-09 6.394358820216439199e-07 4.188823368167504668e-05 1.968967542052268982e-02 4.601823457051068544e-04
5.000000000000000000e+02 1.080186775652691722e-04 9.600359589967411011e-06 5.608523679256904870e-06 3.596356918933452107e-06 5.584064638242125511e-05 2.777150948531925678e-04 5.968438833951950073e-02 2.130802645439189291e-09 4.901447780980561220e-08 5.849618389675015351e-08 5.168725447646238536e-10 1.568626784020921150e-09 8.192175300791859627e-05 4.002088098786771297e-05 2.613246579130645841e-05 3.799156502282130532e-06 4.141171757510164753e-06 1.295838842452212702e-06 5.584064638242125511e-05 2.777150948531925678e-04 5.968438833951950073e-02 2.130802645439189291e-09 4.901447780980561220e-08 5.849618389675015351e-08 5.168725447646238536e-10 1.568626784020921150e-09 8.192175300791859627e-05 4.002088098786771297e-05
1.000000000000000000e+03 1.684126254986040294e-05 8.646410606161225587e-06 3.841988473141100258e-06 1.209260858558991458e-06 1.445228190277703106e-05 4.127498541492968798e-04 1.189930271357297897e-02 1.721970832591068756e-08 6.221836770237132441e-07 2.836575561104837107e-07 5.532572733280005650e-10 2.223343731344584739e-09 2.629417167554493062e-06 3.204783206456340849e-05 5.161040917300852016e-06 4.168603481957688928e-06 3.427061756156035699e-06 1.249482238563359715e-06 1.445228190277703106e-05 4.127498541492968798e-04 1.189930271357297897e-02 1.721970832591068756e-08 6.221836770237132441e-07 2.836575561104837107e-07 5.532572733280005650e-10 2.223343731344584739e-09 2.629417167554493062e-06 3.204783206456340849e-05
1.500000000000000000e+03 1.193558432532881852e-06 7.537842066085431725e-06 2.401133315288461745e-06 1.627303731766005512e-06 1.360139890493883286e-06 1.197327310364926234e-05 5.173177341930568218e-04 3.894756872568905237e-08 3.698765738135989523e-07 2.924403190718294354e-07 2.877680316260011750e-10 6.307736971633559619e-11 2.752419625551283389e-08 7.757519597362261266e-06 7.886848720772832166e-07 3.348022346472134814e-06 2.215692120444145985e-06 2.056671974060009234e-06 1.360139890493883286e-06 1.197327310364926234e-05 5.173177341930568218e-04 3.894756872568905237e-08 3.698765738135989523e-07 2.924403190718294354e-07 2.877680316260011750e-10 6.307736971633559619e-11 2.752419625551283389e-08 7.757519597362261266e-06
2.000000000000000000e+03 1.088908902602270246e-06 7.560344329249346629e-06 2.358366828048019670e-06 1.645884708523226436e-06 6.777232215426920447e-07 1.602776933395944070e-06 2.121168108715210110e-05 3.771032197619206272e-08 2.942536525551986415e-07 6.123941034275048878e-07 1.394887538808120553e-10 3.937781350993319052e-11 9.579134996329230489e-08 1.099649466596019920e-06 5.348944682737055700e-07 3.265478881075978279e-06 2.139837761205853894e-06 2.137608817065483890e-06 6.777232215426920447e-07 1.602776933395944070e-06 2.121168108715210110e-05 3.771032197619206272e-08 2.942536525551986415e-07 6.123941034275048878e-07 1.394887538808120553e-10 3.937781350993319052e-11 9.579134996329230489e-08 1.099649466596019920e-06
2.500000000000000000e+03 1.068900473910616711e-06 7.550923783128382638e-06 2.366505441386834718e-06 1.594779064362228382e-06 2.992406678004044807e-07 7.695032877563789953e-07 5.452315235743299127e-06 3.780616353310506383e-08 2.873851201457000570e-07 6.634759870394191239e-07 5.851573392501308035e-11 3.002102733073996887e-11 3.110777413439791417e-08 2.190107721844469779e-07 4.817383683075604495e-07 3.248029997848789208e-06 2.135808699676999822e-06 2.086818540192325599e-06 2.992406678004044807e-07 7.695032877563789953e-07 5.452315235743299127e-06 3.780616353310506383e-08 2.873851201457000570e-07 6.634759870394191239e-07 5.851573392501308035e-11 3.002102733073996887e-11 3.110777413439791417e-08 2.190107721844469779e-07
3.000000000000000000e+03 1.056924361364508513e-06 7.520573944930220023e-06 2.370291667830315419e-06 1.530900476609531324e-06 1.548000341244915035e-07 3.566599673376913415e-07 5.081468316348036751e-06 3.842552231958507036e-08 2.854092429060983704e-07 6.629824156334507279e-07 2.564795077708570403e-11 1.574375699253671712e-11 7.471315122131727549e-09 4.820839194508153014e-08 4.678842628891288769e-07 3.229623416700633243e-06 2.137548108294140548e-06 2.010012622122303583e-06 1.548000341244915035e-07 3.566599673376913415e-07 5.081468316348036751e-06 3.842552231958507036e-08 2.854092429060983704e-07 6.629824156334507279e-07 2.564795077708570403e-11 1.574375699253671712e-11 7.471315122131727549e-09 4.820839194508153014e-08
3.500000000000000000e+03 1.033107309922343120e-06 7.478323368559358642e-06 2.372096332692308351e-06 1.462872546653670724e-06 1.020948161567503121e-07 1.992055871369302622e-07 4.908760274702217430e-06 3.914036739161019796e-08 2.830207961324049393e-07 6.520568831547279842e-07 1.536073351848799007e-11 8.142436377922557256e-12 4.435556366644277659e-09 2.406526355969162978e-08 4.577181869080959586e-07 3.205218717994284816e-06 2.139203388651367277e-06 1.926490085679688491e-06 1.020948161567503121e-07 1.992055871369302622e-07 4.908760274702217430e-06 3.914036739161019796e-08 2.830207961324049393e-07 6.520568831547279842e-07 1.536073351848799007e-11 8.142436377922557256e-12 4.435556366644277659e-09 2.406526355969162978e-08
4.000000000000000000e+03 1.003867851068207528e-06 7.431538961100159213e-06 2.373159531998680905e-06 1.393664888382772915e-06 7.615127373128416366e-08 1.279113917007634882e-07 4.736028586194152012e-06 3.949883620180116850e-08 2.806727934512309730e-07 6.374847885126655456e-07 1.108837414248720066e-11 4.782457849877852496e-12 4.023859467849888460e-09 2.076277283435956633e-08 4.475263608583190944e-07 3.178007773385616019e-06 2.140365040759206749e-06 1.840970639932493214e-06 7.615127373128416366e-08 1.279113917007634882e-07 4.736028586194152012e-06 3.949883620180116850e-08 2.806727934512309730e-07 6.374847885126655456e-07 1.108837414248720066e-11 4.782457849877852496e-12 4.023859467849888460e-09 2.076277283435956633e-08
4.500000000000000000e+03 9.730457577461493202e-07 7.383148385997628793e-06 2.373794586674193852e-06 1.325016910413978621e-06 5.917794254628461204e-08 8.870801337934608455e-08 4.588661795423831791e-06 3.953923766175648780e-08 2.786199218007823220e-07 6.205890485944109969e-07 8.670045584246999226e-12 2.947202161138195997e-12 3.695115990964836783e-09 1.910773761437667417e-08 4.373552826564264251e-07 3.149849135297699831e-06 2.141132199540152214e-06 1.755623316057608463e-06 5.917794254628461204e-08 8.870801337934608455e-08 4.588661795423831791e-06 3.953923766175648780e-08 2.786199218007823220e-07 6.205890485944109969e-07 8.670045584246999226e-12 2.947202161138195997e-12 3.695115990964836783e-09 1.910773761437667417e-08
