# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.037458132486790419e-04 4.203374192002229393e-05 1.103040267480537295e-05 1.378944070040688530e-09 5.710856930818408728e-05 1.555946306325495243e-03 3.126681349385762587e-06 3.272795351222157478e-03 2.850981056690216064e-02 2.222800813615322113e-02 1.984974555671215057e-02 1.722360551357269287e-01 1.038623158819973469e-04 8.695459655427839607e-06 6.408418357750633731e-06 5.015721171730547212e-10 5.710874029318802059e-05 1.555945258587598801e-03 3.126684077869867906e-06 3.272798843681812286e-03 2.850981615483760834e-02 2.222802489995956421e-02 1.984975300729274750e-02 1.722360551357269287e-01
2.000000000000000000e+01 4.638334212359040976e-05 6.249405851121991873e-05 5.778887953056255355e-06 9.736612627264662478e-10 9.406547178514301777e-04 1.199542428366839886e-03 8.066065674938727170e-06 1.773992011067093699e-07 4.123311009607277811e-05 1.107524964027106762e-03 7.477641338482499123e-04 1.508126705884933472e-01 4.468293627724051476e-05 2.523924376873765141e-05 4.742499186249915510e-06 2.142810234806447056e-10 9.406555909663438797e-04 1.199542661197483540e-03 8.066062036959920079e-06 1.773691309381320025e-07 4.123126200283877552e-05 1.107525196857750416e-03 7.477667531929910183e-04 1.508126705884933472e-01
4.000000000000000000e+01 6.303240661509335041e-05 6.328363087959587574e-05 6.772649612685199827e-06 1.326526533063088209e-08 1.382608570565935224e-05 4.063662709086202085e-05 1.490649992774706334e-05 6.022827801643870771e-05 2.756102185230702162e-04 1.601692172698676586e-03 4.209030012134462595e-04 1.273445338010787964e-01 2.966404099424835294e-05 2.264143222419079393e-05 5.256219992588739842e-06 4.696075084353878992e-09 1.382606023980770260e-05 4.063649976160377264e-05 1.490650174673646688e-05 6.022852903697639704e-05 2.756107423920184374e-04 1.601693802513182163e-03 4.209037579130381346e-04 1.273445338010787964e-01
6.000000000000000000e+01 1.167588998214341700e-04 6.288449367275461555e-05 8.764315680309664458e-06 6.839307076234035776e-08 6.329760799417272210e-05 6.667597517662215978e-06 2.235306419606786221e-05 2.342862135265022516e-04 2.916847552114631981e-05 4.650007176678627729e-04 1.938592176884412766e-04 1.091391369700431824e-01 5.898780000279657543e-05 2.270824552397243679e-05 7.102771633071824908e-06 2.584209646272483951e-08 6.329760799417272210e-05 6.667510206170845777e-06 2.235305692011024803e-05 2.342856751056388021e-04 2.916908852057531476e-05 4.650035989470779896e-04 1.938598870765417814e-04 1.091391369700431824e-01
8.000000000000000000e+01 1.674322265898808837e-04 6.494265107903629541e-05 9.957787369785364717e-06 1.945194156860452495e-07 6.570435743924463168e-06 1.243002088813227601e-06 1.915139000630006194e-05 4.029275442007929087e-05 1.589616999808640685e-06 3.394451050553470850e-04 1.022382566588930786e-04 9.549129009246826172e-02 5.715378938475623727e-05 2.357501398364547640e-05 8.268556484836153686e-06 7.456550576989684487e-08 6.570429832208901644e-06 1.242932512468541972e-06 1.915138454933185130e-05 4.029345291201025248e-05 1.589620978847960941e-06 3.394479572307318449e-04 1.022386932163499296e-04 9.549129009246826172e-02
1.000000000000000000e+02 2.159821015084162354e-04 6.665581167908385396e-05 1.095891730074072257e-05 3.748708934381284053e-07 6.372075858962489292e-06 2.455752508012665203e-07 4.842353519052267075e-06 2.155488073185551912e-05 2.843148877218482085e-06 1.801698235794901848e-04 5.356687688617967069e-05 8.535225689411163330e-02 6.140804180176928639e-05 2.470074468874372542e-05 9.301787031290587038e-06 1.493163637178440695e-07 6.372027200995944440e-06 2.455658716371544870e-07 4.842349426326109096e-06 2.155458969355095178e-05 2.843208676495123655e-06 1.801703328965231776e-04 5.356600740924477577e-05 8.535225689411163330e-02
1.200000000000000000e+02 2.412107714917510748e-04 6.750675674993544817e-05 1.189083377539645880e-05 5.495334107763483189e-07 5.776460511697223410e-06 8.142239948938367888e-08 2.957649849122390151e-05 9.568571840645745397e-06 3.747572691281675361e-06 1.096973428502678871e-04 4.054641249240376055e-05 7.712676376104354858e-02 6.459315045503899455e-05 2.555434366513509303e-05 1.028666883939877152e-05 2.347567118476945325e-07 5.776355465059168637e-06 8.142993124238273595e-08 2.957653305202256888e-05 9.568532732373569161e-06 3.747355094674276188e-06 1.096975538530386984e-04 4.054621240356937051e-05 7.712677121162414551e-02
1.400000000000000000e+02 2.273569843964651227e-04 6.717646465403959155e-05 1.252531546924728900e-05 6.598460231543867849e-07 2.937172439487767406e-06 9.595692063157912344e-07 1.772268587956205010e-04 4.267583335604285821e-06 2.376230213485541753e-06 6.736263458151370287e-05 5.704243812942877412e-05 6.945701688528060913e-02 6.528584344778209925e-05 2.601800224510952830e-05 1.104555576603161171e-05 3.112870956556434976e-07 2.937358203780604526e-06 9.595373740012291819e-07 1.772268151398748159e-04 4.267508757038740441e-06 2.376169959461549297e-06 6.736018985975533724e-05 5.704186696675606072e-05 6.945701688528060913e-02
1.600000000000000000e+02 1.756498531904071569e-04 6.568052049260586500e-05 1.276215152756776661e-05 6.788216637687582988e-07 2.258517952213878743e-06 1.104738316826114897e-06 4.387879453133791685e-04 2.708552301555755548e-06 1.774635506990307476e-06 5.664550917572341859e-05 6.274535553529858589e-05 6.159935146570205688e-02 6.259549263631924987e-05 2.612810021673794836e-05 1.155530117102898657e-05 3.720761583281273488e-07 2.258491804241202772e-06 1.104730472434312105e-06 4.387879744172096252e-04 2.708735792111838236e-06 1.774629936335259117e-06 5.664639684255234897e-05 6.274467887124046683e-05 6.159935146570205688e-02
1.800000000000000000e+02 1.132988109020516276e-04 6.389000191120430827e-05 1.273434281756635755e-05 6.547458610839385074e-07 1.043116299115354195e-05 1.003342958938446827e-06 6.063179462216794491e-04 7.501045047320076264e-07 1.704634655652625952e-07 9.796287486096844077e-05 4.011744385934434831e-05 5.369115993380546570e-02 5.632832107949070632e-05 2.586492882983293384e-05 1.188831447507254779e-05 4.387318028875597520e-07 1.043133852363098413e-05 1.003356373985297978e-06 6.063179462216794491e-04 7.500737524424039293e-07 1.704914467381968279e-07 9.796517406357452273e-05 4.011919008917175233e-05 5.369115993380546570e-02
2.000000000000000000e+02 6.753532215952873230e-05 6.310299067990854383e-05 1.265119499294087291e-05 7.072281391629076097e-07 8.475618415104690939e-06 1.836722503867349587e-06 4.728923959191888571e-04 6.240533139134640805e-07 5.630715449456147326e-08 9.173342550639063120e-05 3.924884367734193802e-05 4.611093550920486450e-02 4.852247002418152988e-05 2.544890594435855746e-05 1.210550635732943192e-05 5.575832346949027851e-07 8.475648428429849446e-06 1.836731030380178709e-06 4.728923377115279436e-04 6.239943104446865618e-07 5.631797250771342078e-08 9.173366561299189925e-05 3.924898555851541460e-05 4.611093550920486450e-02
2.200000000000000000e+02 3.850696521112695336e-05 6.240038055693730712e-05 1.212435654451837763e-05 8.283819852294982411e-07 4.510528924583923072e-06 6.020443379384232685e-07 2.141115983249619603e-04 3.779639882850460708e-06 2.043406368557043606e-07 5.944451550021767616e-05 2.133322595909703523e-05 3.892441466450691223e-02 3.933758489438332617e-05 2.471537118253763765e-05 1.182481901196297258e-05 7.213701564978691749e-07 4.510542112257098779e-06 6.020733849254611414e-07 2.141115692211315036e-04 3.779661028602276929e-06 2.043070281843029079e-07 5.944458462181501091e-05 2.133349880750756711e-05 3.892442211508750916e-02
2.400000000000000000e+02 2.896821388276293874e-05 6.185148231452330947e-05 1.170310133602470160e-05 1.002036242425674573e-06 1.178647153210476972e-06 1.493213730441311782e-08 8.209854422602802515e-05 1.003072884486755356e-05 2.115853163786596269e-07 7.105396798579022288e-05 8.887042895366903394e-06 3.239350393414497375e-02 3.153077705064788461e-05 2.402802783763036132e-05 1.155928111984394491e-05 9.318268325841927435e-07 1.178619640995748341e-06 1.493562251653202111e-08 8.209855877794325352e-05 1.003079523798078299e-05 2.116307484811841277e-07 7.105393888195976615e-05 8.887355761544313282e-06 3.239349275827407837e-02
