# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.667143851518630981e-01 1.111499127000570297e-02 1.032420992851257324e-02 1.432625595043646172e-06 9.413740038871765137e-02 2.912911772727966309e-01 1.916112087201327085e-04 2.528744284063577652e-03 3.503771498799324036e-02 2.839795488398522139e-04 1.482574176043272018e-02 5.427746474742889404e-02 5.705376388505101204e-04 1.671354323625564575e-01 8.283847011625766754e-03 9.997611865401268005e-03 1.404474460287019610e-06 9.413743019104003906e-02 2.912912070751190186e-01 1.916113833431154490e-04 2.528740325942635536e-03 3.503771871328353882e-02 2.839794615283608437e-04 1.482573896646499634e-02 5.427746474742889404e-02 5.705379880964756012e-04
5.000000000000000000e+02 6.617431790800765157e-05 1.864895020844414830e-04 2.289778603881131858e-05 7.815026492608012632e-07 4.429730688570998609e-05 1.530417830508667976e-05 9.218603736371733248e-06 1.155664995167171583e-05 1.911974777613067999e-06 1.681486992310965434e-06 1.207056357088731602e-07 4.360820149429400772e-09 1.213499132290962734e-07 4.991719106328673661e-05 3.794605390794458799e-06 1.102629266824806109e-05 5.949044634689926170e-07 4.429807813721708953e-05 1.530457484477665275e-05 9.218652849085628986e-06 1.155669360741740093e-05 1.911933168230461888e-06 1.681485628068912774e-06 1.206957733757008100e-07 4.365813932594164726e-09 1.213551854561956134e-07
1.000000000000000000e+03 3.233030292904004455e-05 1.021589050651527941e-04 2.037865851889364421e-05 7.237070462906558532e-07 8.439982593699824065e-06 1.362187322229146957e-05 4.281583585452608531e-07 1.000854922494909260e-06 2.259886514366371557e-06 1.622742473728067125e-07 1.085778990272956435e-06 1.098395152610009973e-08 1.442922337169250113e-09 2.702036726986989379e-05 6.790536190237617120e-06 4.012052613688865677e-06 5.267750111670466140e-07 8.439225894107948989e-06 1.362192597298417240e-05 4.281598364741512341e-07 1.000824795482913032e-06 2.260024075440014713e-06 1.622732241912672180e-07 1.085854933080554474e-06 1.096578738923881247e-08 1.442954644659266705e-09
1.500000000000000000e+03 6.682853836537105963e-06 5.327471808413974941e-05 1.388765394949587062e-05 7.706743190283305012e-07 9.199551982419507112e-07 5.334856723493430763e-06 2.576801705345133087e-07 3.267304009568761103e-07 7.577125415991758928e-07 2.058405925708939321e-07 5.172050787649595804e-09 2.143748067950923542e-09 4.025220157188869052e-09 3.533738890837412328e-06 4.414732757140882313e-06 1.141046254815591965e-06 5.374947704694932327e-07 9.197871122523793019e-07 5.335042260412592441e-06 2.576837232481921092e-07 3.267345789481623797e-07 7.576522307317645755e-07 2.058436621155124158e-07 5.174139339203520649e-09 2.142591659648473978e-09 4.025027866561003975e-09
2.000000000000000000e+03 4.993399670638609678e-06 2.761710493359714746e-05 7.602137884532567114e-06 5.361907824408262968e-07 3.122722205262107309e-07 1.106567083297704812e-06 2.287580826987323235e-07 1.386596721886235173e-07 1.184361124728638970e-07 3.223030375920643564e-08 3.407339688177302151e-10 4.865953195931638220e-10 9.820610991084777197e-10 2.623259888423490338e-06 1.532215264887781814e-06 5.267227720651135314e-07 3.561480639291403349e-07 3.121568568076327210e-07 1.106366653402801603e-06 2.287534215383857372e-07 1.386776062872741022e-07 1.184353237704272033e-07 3.222974953587254276e-08 3.395901060354589163e-10 4.867835579069890173e-10 9.818651447446313796e-10
2.500000000000000000e+03 4.065056600666139275e-06 1.671031714067794383e-05 4.424512098921695724e-06 2.750411454144341405e-07 2.299823762541564065e-07 6.209552338987123221e-07 1.910506455260474468e-07 6.654572359821031569e-08 5.776341183150179859e-09 4.614799098412447620e-10 1.275996286409508684e-08 5.340442532641986872e-10 2.055944969825418411e-09 2.217856490460690111e-06 2.805120686844020383e-07 4.358820433481014334e-07 1.683311694478106801e-07 2.299269681316218339e-07 6.209576781657233369e-07 1.910494091816872242e-07 6.654178719145420473e-08 5.778784561982774903e-09 4.614003623615303695e-10 1.277891481521464812e-08 5.335429320574291978e-10 2.055389636268500908e-09
3.000000000000000000e+03 3.413361127968528308e-06 1.122880439652362838e-05 2.922727162513183430e-06 1.545550532000561361e-07 1.903450055351640913e-07 5.483904601533140521e-07 1.139055072485462006e-07 4.334390268923016265e-08 2.648563324214592285e-08 1.502783497642212751e-08 3.914776947055997880e-09 2.034369561698667894e-09 1.533351556837203589e-09 1.950189016497461125e-06 1.152326092324074125e-07 3.961361016990849748e-07 8.934985373798554065e-08 1.902896116234842339e-07 5.483481118062627502e-07 1.139057346222216438e-07 4.333990233362783329e-08 2.648150854156483547e-08 1.502784741092000331e-08 3.911523993593846171e-09 2.033204937745836105e-09 1.532949323035381894e-09
3.500000000000000000e+03 2.202544419560581446e-04 8.294488907267805189e-06 2.053755906672449782e-06 1.209462112683468149e-07 3.608133920351974666e-05 6.104608587520488072e-07 5.091669308399104921e-08 3.098138563473185059e-07 4.592445534967737331e-08 2.681010080607393320e-08 2.072139068332035094e-05 2.227122841702566802e-08 1.737395782797079846e-09 2.187049394706264138e-04 1.438391308283826220e-07 3.522601730310270796e-07 6.963374943325106869e-08 3.608027327572926879e-05 6.104165208853373770e-07 5.091684585067923763e-08 3.098222123298910446e-07 4.593179880885145394e-08 2.681002619908667839e-08 2.072138704534154385e-05 2.227787909703238256e-08 1.737897714626512879e-09
4.000000000000000000e+03 2.382117372690117918e-06 6.594131718884455040e-06 1.663727061895770021e-06 1.142833951917054947e-07 2.022452321170931100e-07 4.238236215314827859e-07 2.680855359926681558e-08 2.856051573019158241e-08 5.399868285849152016e-08 3.093019174116307113e-08 3.526674730025547433e-09 1.499925694758985628e-08 7.444168614867407996e-10 1.426030394213739783e-06 3.275477240549662383e-07 5.558802058658329770e-07 6.659998774694031454e-08 2.022244842692089151e-07 4.239173847508936888e-07 2.680889110706630163e-08 2.857395742239532410e-08 5.400644553787969926e-08 3.093004252718856151e-08 3.527612646436750765e-09 1.500659685405025812e-08 7.443003990914576207e-10
4.500000000000000000e+03 1.984770278795622289e-06 5.399583642429206520e-06 1.403412852596375160e-06 1.078317524161320762e-07 2.245642036768913385e-07 4.218734090954967542e-07 1.437805430271055229e-08 2.783101393788456335e-08 5.828688642850465840e-08 3.005677129408468318e-08 3.559635086691770312e-10 2.388950548493085080e-08 7.330860918308701457e-10 1.233381112797360402e-06 3.701075286244304152e-07 6.983077582844998688e-07 6.124354001713072648e-08 2.245808872203269857e-07 4.218730680349835893e-07 1.437721142139025687e-08 2.782924468647252070e-08 5.826701610089912720e-08 3.005693116620022920e-08 3.559896266658313380e-10 2.388410003106855584e-08 7.330414053541289832e-10
