# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.149032831192016602e+00 2.922807335853576660e-01 5.014230608940124512e-01 8.475530535179132130e-07 1.412761211395263672e-01 8.752290010452270508e-01 1.689155586063861847e-03 1.270497450605034828e-03 1.455894298851490021e-02 5.138841879670508206e-05 1.052992716431617737e-01 4.483030438423156738e-01 4.360659513622522354e-04 1.153396368026733398e+00 2.825991511344909668e-01 4.889439940452575684e-01 8.288125172839500010e-07 1.412761062383651733e-01 8.752290010452270508e-01 1.689155935309827328e-03 1.270497567020356655e-03 1.455893553793430328e-02 5.138836422702297568e-05 1.052992045879364014e-01 4.483031034469604492e-01 4.360664461273699999e-04
5.000000000000000000e+02 2.067914028884842992e-04 3.035386907868087292e-04 5.484471330419182777e-05 2.843192135060235159e-07 4.542120441328734159e-04 8.097822137642651796e-05 2.366424632782582194e-05 1.784795749699696898e-04 2.088029032165650278e-05 5.358947419153992087e-06 6.058387953089550138e-06 1.064847197085327934e-06 1.436541992916318122e-06 1.311576488660648465e-04 7.333315352298086509e-06 1.069952941179508343e-05 2.323423018424364273e-07 4.542102979030460119e-04 8.097871614154428244e-05 2.366424632782582194e-05 1.784798660082742572e-04 2.088015207846183330e-05 5.358942871680483222e-06 6.058963208488421515e-06 1.064988282450940460e-06 1.436499928786361124e-06
1.000000000000000000e+03 7.494209421565756202e-05 1.326562778558582067e-04 5.403175964602269232e-05 3.405608026696427260e-07 1.114327678806148469e-04 1.341992356174159795e-05 1.055758457368938252e-05 4.675369200413115323e-05 2.063765123239136301e-06 3.245721018174663186e-06 1.118087197937711608e-06 3.463293865024752449e-07 5.792956869754561922e-08 5.604532270808704197e-05 1.466741377953439951e-05 1.502910981798777357e-05 2.692348743948969059e-07 1.114322803914546967e-04 1.342019277217332274e-05 1.055760822055162862e-05 4.675387390307150781e-05 2.063748297587153502e-06 3.245724428779794835e-06 1.118047180170833599e-06 3.463577797901962185e-07 5.793128821096615866e-08
1.500000000000000000e+03 4.127672946196980774e-05 6.354237848427146673e-05 4.081227234564721584e-05 3.760482343295734609e-07 3.213522359146736562e-05 1.719709757708187681e-06 4.513901785685447976e-06 1.123936726799001917e-05 6.771953735551505815e-07 2.203126086897100322e-06 3.217119797227496747e-07 3.127106822375935735e-07 5.486390364239923656e-08 3.221888982807286084e-05 9.411770406586583704e-06 1.066721233655698597e-05 2.911871490596240619e-07 3.213549643987789750e-05 1.719703504932112992e-06 4.513887688517570496e-06 1.123946276493370533e-05 6.772289111722784583e-07 2.203127678512828425e-06 3.217062953808635939e-07 3.127751995180005906e-07 5.486511867047738633e-08
2.000000000000000000e+03 2.107927502947859466e-05 3.499377999105490744e-05 2.548050906625576317e-05 3.199434956968616461e-07 1.061393413692712784e-05 2.709130058065056801e-06 2.129464064637431875e-06 2.753206672423402779e-06 2.946487995814095484e-07 1.088053863895765971e-06 3.172327751599368639e-07 3.028047785846865736e-07 6.386771644883992849e-08 1.561357021273579448e-05 4.279437234799843282e-06 7.147431006160331890e-06 2.367154934290738311e-07 1.061441889760317281e-05 2.709173031689715572e-06 2.129478843926335685e-06 2.753135731836664490e-06 2.946468384834588505e-07 1.088056478693033569e-06 3.171431046666839393e-07 3.027633965757559054e-07 6.387184470213469467e-08
2.500000000000000000e+03 1.127163523051422089e-05 2.222452712885569781e-05 1.572088149259798229e-05 1.901534290027484531e-07 4.404773790156468749e-06 3.475923676887759939e-06 1.124560071730229538e-06 7.114625759641057812e-07 1.326814071944681928e-07 3.597526472276513232e-07 2.660241875673818868e-07 3.392084408915252425e-07 6.449967315802496159e-08 7.864866347517818213e-06 1.813752874113561120e-06 4.429438831721199676e-06 1.361371317898374400e-07 4.404653282108483836e-06 3.475697440080693923e-06 1.124546997743891552e-06 7.114823574738693424e-07 1.326756375874538207e-07 3.597533577703870833e-07 2.660182190084015019e-07 3.392116809664003085e-07 6.449712941503094044e-08
3.000000000000000000e+03 6.680629212496569380e-06 1.572527617099694908e-05 1.063026047631865367e-05 7.857423156565346289e-08 2.522628392398473807e-06 2.006996737691224553e-06 6.229874429664050695e-07 2.606155078410665737e-07 8.281045893454574980e-08 1.297114380349739804e-07 1.529957245338664507e-07 3.934556502827035729e-07 6.332931690167242778e-08 4.567688847600948066e-06 8.511178180015122052e-07 2.651853264978853986e-06 5.680518455619676388e-08 2.522577005947823636e-06 2.006827344303019345e-06 6.229853966033260804e-07 2.606099656077276450e-07 8.278539098682813346e-08 1.297122622645474621e-07 1.530317490505694877e-07 3.934845267394848634e-07 6.332925295282620937e-08
3.500000000000000000e+03 4.633929620467824861e-06 1.161512409453280270e-05 7.420749170705676079e-06 3.852321128761104774e-08 1.529748260509222746e-06 9.537940286463708617e-07 3.325813509036379401e-07 1.033517520454552141e-07 7.113884237242018571e-08 4.949333387571641651e-08 8.286765762477443786e-08 3.993468169483094243e-07 4.346024695678352145e-08 3.280160626673023216e-06 4.638784218968794448e-07 1.529141286482627038e-06 2.877604288187285420e-08 1.529753035356407054e-06 9.537459391140146181e-07 3.325758939354273025e-07 1.033464513966464438e-07 7.114108768746518763e-08 4.949157883515908907e-08 8.291043940289455350e-08 3.993353914211184019e-07 4.345526960491952195e-08
4.000000000000000000e+03 3.525067313603358343e-06 8.912248631531838328e-06 5.450097887660376728e-06 4.456130398011737270e-08 1.237361061612318736e-06 5.719195996789494529e-07 1.976153072291708668e-07 6.620179249239299679e-08 5.992922780251319637e-08 2.581401226109392155e-08 9.276874379793298431e-09 3.840838758151221555e-07 3.285170890876543126e-08 2.693902843020623550e-06 3.005010569268051768e-07 8.938327482610475272e-07 3.470081466616647958e-08 1.237585252056305762e-06 5.719038540519250091e-07 1.976215173726814101e-07 6.618056147544848500e-08 5.992069418425671756e-08 2.581376712385008432e-08 9.269241374454395554e-09 3.840569604562915629e-07 3.284846883389036520e-08
4.500000000000000000e+03 2.791164661175571382e-06 6.898499123053625226e-06 4.131862624490167946e-06 6.451119105577163282e-08 6.558438485626538750e-07 5.150058655090106186e-07 1.372284685885460931e-07 3.642099599687753653e-08 5.104265810018659977e-08 2.045530145267093758e-08 2.213950445195678185e-08 3.312903800178901292e-07 1.667686433393100742e-08 2.151552507712040097e-06 2.234878024864883628e-07 5.225401764619164169e-07 5.156823945640098827e-08 6.558087193297978956e-07 5.148962713974469807e-07 1.372264506471765344e-07 3.642342605303383607e-08 5.105271583261128399e-08 2.045445768317222246e-08 2.213051075727889838e-08 3.313164143037283793e-07 1.667968341223513562e-08
