Re,a_amp,sampler,sampler_key,pde_weighting,n_pde_points,n_obs,seed,r_train,n_hidden_layers,neurons_per_layer,activation,adam_iterations,training_time_s,checkpoint,r_eval,evaluation_type,E_u_relL2_pct,E_v_relL2_pct,E_w_relL2_pct,E_du_dz_rel_pct,E_dv_dz_rel_pct,E_w_far_rel_pct,z_wall,du_dz_PINN,du_dz_ref,dv_dz_PINN,dv_dz_ref,w_far_PINN,w_far_ref
196.0,0.12,Clenshaw-Curtis,cc,CC quadrature weighted,20069,10,1234,1.0,4,64,tanh,5000,698.581713399999,YHP_SAMPLING_REVIEW3\YHP_Re196_a0.120_rtrain1.00_cc_nobs10_seed1234_64x4\model_adam-5000.pt,1.0,training_radius,11.708291336630966,1.2489192111503669,1.6101304138731982,0.5914416443694667,1.1052506430379514,0.46529316535870674,0.12,0.3847467601299286,0.38703585133335394,-0.5235371589660645,-0.5178140162220298,-0.9352385997772217,-0.9309071524211706
196.0,0.12,Clenshaw-Curtis,cc,CC quadrature weighted,20069,30,1234,1.0,4,64,tanh,5000,696.9821659999998,YHP_SAMPLING_REVIEW3\YHP_Re196_a0.120_rtrain1.00_cc_nobs30_seed1234_64x4\model_adam-5000.pt,1.0,training_radius,5.892679924836065,0.6355415853811734,0.7020545408858738,1.7682009287004645,0.07927039703787049,0.4521865190580644,0.12,0.38019227981567383,0.38703585133335394,-0.5174035429954529,-0.5178140162220298,-0.9351165890693665,-0.9309071524211706
196.0,0.12,DeepXDE-Hammersley,deepxde_hammersley,unweighted mean-square,20069,10,1234,1.0,4,64,tanh,5000,665.1693691,YHP_SAMPLING_REVIEW3\YHP_Re196_a0.120_rtrain1.00_deepxde_hammersley_nobs10_seed1234_64x4\model_adam-5000.pt,1.0,training_radius,23.421449403293,15.68010347195279,3.0277738686906703,0.5156313262312974,5.387230030084697,0.48674913592707636,0.12,0.3890315294265747,0.38703585133335394,-0.5457098484039307,-0.5178140162220298,-0.935438334941864,-0.9309071524211706
196.0,0.12,DeepXDE-Hammersley,deepxde_hammersley,unweighted mean-square,20069,30,1234,1.0,4,64,tanh,5000,667.9910065999993,YHP_SAMPLING_REVIEW3\YHP_Re196_a0.120_rtrain1.00_deepxde_hammersley_nobs30_seed1234_64x4\model_adam-5000.pt,1.0,training_radius,30.464944403660244,4.090820455463206,1.9962908784402176,5.554383017056366,15.861854979680114,0.6040174441812362,0.12,0.4085333049297333,0.38703585133335394,-0.4356791079044342,-0.5178140162220298,-0.9365299940109253,-0.9309071524211706
