# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.287546157836914062e+00 3.988227620720863342e-02 2.824862599372863770e-01 8.314520272278969060e-08 9.711552411317825317e-02 6.705412268638610840e-01 1.719149178825318813e-03 1.120481453835964203e-02 3.917472902685403824e-03 1.402959696861216798e-05 1.219899207353591919e-01 1.302662193775177002e-01 1.430206149816513062e-01 2.089556753635406494e-01 2.136629074811935425e-03 1.291175603866577148e+00 3.749461472034454346e-02 2.755311727523803711e-01 7.024168979796741041e-08 9.711553901433944702e-02 6.705410480499267578e-01 1.719148829579353333e-03 1.120481360703706741e-02 3.917471505701541901e-03 1.402958514518104494e-05 1.219899132847785950e-01 1.302662193775177002e-01 1.430206596851348877e-01 2.089557200670242310e-01 2.136628609150648117e-03
5.000000000000000000e+02 3.563539939932525158e-04 5.748701005359180272e-05 5.333681201591389254e-06 2.469921511760730937e-08 1.149015733972191811e-04 3.274469418101944029e-05 1.525183324702084064e-05 1.851983142842072994e-05 2.258661334053613245e-05 2.732733037191792391e-06 1.115843115258030593e-04 4.387477383716031909e-05 2.403237203907337971e-06 2.056987256082720705e-07 7.503725640845004818e-09 2.484114666003733873e-04 1.941871914823423140e-06 3.588710569601971656e-06 2.522914677172138909e-08 1.149008312495425344e-04 3.274463961133733392e-05 1.525182142358971760e-05 1.851978777267504483e-05 2.258641688968054950e-05 2.732728944465634413e-06 1.115839113481342793e-04 4.387470471556298435e-05 2.403550979579449631e-06 2.057116432752081892e-07 7.503256682639403152e-09
1.000000000000000000e+03 1.001921773422509432e-04 4.412720954860560596e-05 1.189474915008759126e-06 1.572506391767092282e-08 1.991603494388982654e-05 3.336218696858850308e-06 8.157408046827185899e-06 1.487580675529898144e-06 2.339690126973437145e-06 1.299430664403189439e-06 5.917178714298643172e-05 2.634419797686859965e-05 9.523289179469429655e-08 1.880989657365716994e-07 6.696851073684229050e-07 4.270276622264645994e-05 9.927352948579937220e-07 3.993319523942773230e-07 1.082632916649117760e-08 1.991575663851108402e-05 3.336082954774610698e-06 8.157383490470238030e-06 1.487494046159554273e-06 2.339695129194296896e-06 1.299423388445575256e-06 5.917161252000369132e-05 2.634427255543414503e-05 9.521786381583297043e-08 1.880860622804902960e-07 6.696809577988460660e-07
1.500000000000000000e+03 3.890514926752075553e-05 3.492854011710733175e-05 7.343331276388198603e-07 2.996464942839338619e-08 1.095961488317698240e-05 1.380687876917363610e-06 1.927350922414916568e-06 2.402059919859311776e-07 6.271080223996250425e-07 4.511492193159938324e-07 2.048138048849068582e-05 1.941724985954351723e-05 1.708999377569853095e-07 1.580625337282981491e-07 1.018930291252218012e-07 1.159374005510471761e-05 2.165305431844899431e-06 2.640002207954239566e-07 1.748652778132964158e-08 1.095972038456238806e-05 1.380769390380010009e-06 1.927350695041241124e-06 2.401992844625056023e-07 6.271092729548399802e-07 4.511483950864203507e-07 2.048098576779011637e-05 1.941713162523228675e-05 1.708696260038777837e-07 1.580933144396112766e-07 1.018915298800493474e-07
2.000000000000000000e+03 1.834628710639663041e-05 2.553934973548166454e-05 5.281599442241713405e-07 4.305661249759396014e-08 6.522875537484651431e-06 1.121191303354862612e-06 4.981654342373076361e-07 1.496998862648979411e-07 2.249038004720205208e-07 1.543255336855509086e-07 6.790747647755779326e-06 1.267375137103954330e-05 1.596070120513104484e-07 1.433649146065363311e-07 3.727460118341241468e-09 6.515621862490661442e-06 2.494210775694227777e-06 2.444331812512245961e-07 2.471791127334199700e-08 6.522571766254259273e-06 1.121513150792452507e-06 4.981631605005532037e-07 1.496773762710290612e-07 2.249119859243364772e-07 1.543256473723886302e-07 6.790600309614092112e-06 1.267408060812158510e-05 1.596052072727616178e-07 1.433781875448403298e-07 3.728452213636046508e-09
2.500000000000000000e+03 9.839881386142224073e-06 1.802059887268114835e-05 4.011026817352103535e-07 4.953298926579918771e-08 3.661882601591059938e-06 8.255817078861582559e-07 2.662881399828620488e-07 1.807582918900152436e-07 1.049519013918143173e-07 6.914400074720106204e-08 2.484968717908486724e-06 7.241051207529380918e-06 1.083808882640369120e-07 1.053527043382018746e-07 2.280484068251098506e-08 4.578687821776838973e-06 2.258765334772760980e-06 2.238267029497365002e-07 2.869163218122139369e-08 3.661689788714284077e-06 8.254246495198458433e-07 2.662875431269640103e-07 1.807647009854917997e-07 1.049460323088169389e-07 6.914284256254177308e-08 2.484919377820915543e-06 7.241048933792626485e-06 1.083221334852169093e-07 1.053330649369854655e-07 2.280442679136740480e-08
3.000000000000000000e+03 5.453485529869794846e-03 1.384401275572599843e-05 3.014856019945000298e-06 4.717708534940356913e-08 9.208898409269750118e-04 8.590870857005938888e-05 3.191789801348932087e-07 8.941196938394568861e-06 9.992694458560436033e-07 3.594124819983335328e-08 1.115919149015098810e-04 1.465265086153522134e-05 5.354363238438963890e-04 4.837381493416614830e-05 2.514853036927888752e-08 5.459954496473073959e-03 1.798606945158098824e-06 1.880300033008097671e-06 2.577071889220405865e-08 9.208876872435212135e-04 8.590894140070304275e-05 3.191788380263460567e-07 8.941030500864144415e-06 9.992713785322848707e-07 3.594134057038900210e-08 1.115915365517139435e-04 1.465264813305111602e-05 5.354351014830172062e-04 4.837382584810256958e-05 2.514819996690675907e-08
3.500000000000000000e+03 3.916187324648490176e-06 1.039217477227794006e-05 2.916729613389179576e-07 3.955138794253798551e-08 1.902407575471443124e-06 4.614094564203696791e-07 1.098515696185131674e-07 1.084854375221766531e-07 5.028332239476185350e-08 1.765668500297579158e-08 4.557716124509170186e-07 1.923565605466137640e-06 4.489907823312933033e-08 4.148416721250214323e-08 2.627037609670423990e-08 2.419806833131588064e-06 1.738899186420894694e-06 1.920836467661501956e-07 2.044058078354282770e-08 1.902501821859914344e-06 4.616891260411648545e-07 1.098483508599201741e-07 1.084899849956855178e-07 5.028531901984933938e-08 1.765641144402252394e-08 4.557835211471683579e-07 1.923601530506857671e-06 4.489256255624241021e-08 4.149092447391922178e-08 2.627098183438647538e-08
4.000000000000000000e+03 2.950974248960847035e-06 8.145579158735927194e-06 2.694685008464148268e-07 3.026269013162163901e-08 1.444781673853867687e-06 2.503838061329588527e-07 8.829843523017189000e-08 9.666671019203931792e-08 4.344452619875482924e-08 9.600305439505518734e-09 3.154434864427457796e-07 1.048274384629621636e-06 2.548141608826881566e-08 2.732646642300551321e-08 1.544354866211961053e-08 1.913091637106845155e-06 1.443026576453121379e-06 1.647567273721506353e-07 1.459334697528902325e-08 1.444843064746237360e-06 2.504189637875242624e-07 8.829571385149392881e-08 9.667773070987095707e-08 4.344433079950249521e-08 9.600007011556499492e-09 3.153701015889964765e-07 1.048261538016959094e-06 2.550059718942065956e-08 2.730964610009323223e-08 1.544490935145859112e-08
4.500000000000000000e+03 2.276637133036274463e-06 6.478207524196477607e-06 2.623716000016429462e-07 2.210209082420533377e-08 1.072260033652128186e-06 1.353894276689970866e-07 7.323557582594730775e-08 8.554520292136658099e-08 4.066530578938909457e-08 6.447132161468971390e-09 2.521707358482672134e-07 6.949930480004695710e-07 1.543040184515120927e-08 1.628961321387123462e-08 7.124263845526002115e-09 1.517920281912665814e-06 1.181997163257619832e-06 1.407943699405223015e-07 9.597215466783381999e-09 1.072179770744696725e-06 1.354413967646905803e-07 7.323684769744431833e-08 8.553776353892317275e-08 4.066150793846645684e-08 6.447320899383157666e-09 2.521485384932020679e-07 6.950107831471541431e-07 1.542142413768488041e-08 1.629101475941752142e-08 7.124779877187847887e-09
