# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.034426875412464142e-02 4.273557662963867188e-01 7.753126788884401321e-03 6.314413622021675110e-05 5.912627559155225754e-03 9.218313097953796387e-01 6.263828836381435394e-04 6.717751268297433853e-03 4.654307384043931961e-03 4.515693217399530113e-05 1.805340987630188465e-03 5.213890671730041504e-01 9.841828607022762299e-03 4.179351925849914551e-01 7.013842463493347168e-03 5.960104681435041130e-05 5.912627559155225754e-03 9.218313097953796387e-01 6.263828836381435394e-04 6.717751268297433853e-03 4.654307384043931961e-03 4.515693217399530113e-05 1.805340987630188465e-03 5.213890671730041504e-01
1.000000000000000000e+01 4.640134051442146301e-03 2.583496272563934326e-02 1.575777656398713589e-03 3.757722151931375265e-05 1.960317371413111687e-03 1.766503751277923584e-01 1.299581490457057953e-03 7.465691305696964264e-04 2.584706526249647141e-03 5.878456431673839688e-05 5.231055547483265400e-04 4.512228816747665405e-02 4.023467656224966049e-03 2.350516058504581451e-02 1.601920695975422859e-03 3.589767584344372153e-05 1.960317371413111687e-03 1.766503751277923584e-01 1.299581490457057953e-03 7.465691305696964264e-04 2.584706526249647141e-03 5.878456431673839688e-05 5.231055547483265400e-04 4.512228816747665405e-02
2.000000000000000000e+01 2.697568619623780251e-03 1.329542510211467743e-02 4.915305180475115776e-04 4.348882430349476635e-05 1.626205048523843288e-03 4.753118380904197693e-02 6.947570946067571640e-04 1.550763729028403759e-03 2.592756878584623337e-03 4.813301347894594073e-05 2.431162283755838871e-04 4.005794599652290344e-02 2.130038803443312645e-03 1.042638625949621201e-02 4.443703801371157169e-04 4.160080789006315172e-05 1.626205048523843288e-03 4.753118380904197693e-02 6.947570946067571640e-04 1.550763729028403759e-03 2.592756878584623337e-03 4.813301347894594073e-05 2.431162283755838871e-04 4.005794599652290344e-02
3.000000000000000000e+01 2.035501645877957344e-03 9.030594490468502045e-03 2.757306210696697235e-04 3.353171268827281892e-05 1.546756247989833355e-03 1.169738546013832092e-02 1.458792015910148621e-03 6.364121800288558006e-04 2.306228037923574448e-03 5.172153760213404894e-05 7.618252129759639502e-05 4.375903401523828506e-03 1.690508215688169003e-03 6.057013757526874542e-03 2.659946912899613380e-04 3.275098788435570896e-05 1.546756247989833355e-03 1.169738546013832092e-02 1.458792015910148621e-03 6.364121800288558006e-04 2.306228037923574448e-03 5.172153760213404894e-05 7.618252129759639502e-05 4.375903401523828506e-03
4.000000000000000000e+01 2.448583254590630531e-03 1.004991028457880020e-02 1.199930047732777894e-04 2.503047289792448282e-05 1.199120539240539074e-03 2.290226053446531296e-03 1.193791278637945652e-03 2.216210559708997607e-04 1.974982675164937973e-03 5.199313454795628786e-05 5.435857747215777636e-05 9.412527288077399135e-05 1.916137174703180790e-03 6.950065027922391891e-03 1.087935597752220929e-04 2.447988117637578398e-05 1.199120539240539074e-03 2.290226053446531296e-03 1.193791278637945652e-03 2.216210559708997607e-04 1.974982675164937973e-03 5.199313454795628786e-05 5.435857747215777636e-05 9.412527288077399135e-05
5.000000000000000000e+01 1.851147157140076160e-03 8.809955790638923645e-03 1.738118444336578250e-04 1.645069642108865082e-05 1.224119449034333229e-03 1.661026501096785069e-03 9.875860996544361115e-04 7.648380124010145664e-04 2.568873576819896698e-03 5.026163125876337290e-05 5.045696070737903938e-06 3.427021147217601538e-04 1.482157153077423573e-03 5.903786513954401016e-03 1.650410849833860993e-04 1.617618727323133498e-05 1.224119449034333229e-03 1.661026501096785069e-03 9.875860996544361115e-04 7.648380124010145664e-04 2.568873576819896698e-03 5.026163125876337290e-05 5.045696070737903938e-06 3.427021147217601538e-04
6.000000000000000000e+01 2.036561258137226105e-03 8.686361834406852722e-03 2.282759814988821745e-04 9.986972145270556211e-06 1.034032320603728294e-03 1.782402046956121922e-03 8.427986758761107922e-04 4.268769116606563330e-04 1.859982847236096859e-03 5.046750447945669293e-05 4.720509969047270715e-05 2.518859400879591703e-04 1.554517890326678753e-03 5.618170369416475296e-03 2.211826358688995242e-04 9.778031198948156089e-06 1.034032320603728294e-03 1.782402046956121922e-03 8.427986758761107922e-04 4.268769116606563330e-04 1.859982847236096859e-03 5.046750447945669293e-05 4.720509969047270715e-05 2.518859400879591703e-04
7.000000000000000000e+01 1.842672470957040787e-03 9.385263547301292419e-03 1.849646505434066057e-04 6.974517873459262773e-06 9.727761498652398586e-04 1.008716993965208530e-03 7.151748286560177803e-04 6.291451281867921352e-04 1.081676222383975983e-03 4.807653749594464898e-05 4.189225364825688303e-06 1.868654944701120257e-04 1.425881520844995975e-03 6.109845824539661407e-03 1.779181184247136116e-04 6.796920388296712190e-06 9.727761498652398586e-04 1.008716993965208530e-03 7.151748286560177803e-04 6.291451281867921352e-04 1.081676222383975983e-03 4.807653749594464898e-05 4.189225364825688303e-06 1.868654944701120257e-04
8.000000000000000000e+01 1.901026116684079170e-03 8.542383089661598206e-03 2.385377738391980529e-04 5.333650278771528974e-06 8.529053884558379650e-04 8.911972981877624989e-04 6.619472987949848175e-04 4.322756140027195215e-04 1.315257279202342033e-03 4.958339195582084358e-05 1.721793523756787181e-05 1.373519044136628509e-04 1.439673011191189289e-03 5.376518703997135162e-03 2.340254432056099176e-04 5.117701221024617553e-06 8.529053884558379650e-04 8.911972981877624989e-04 6.619472987949848175e-04 4.322756140027195215e-04 1.315257279202342033e-03 4.958339195582084358e-05 1.721793523756787181e-05 1.373519044136628509e-04
9.000000000000000000e+01 1.769186346791684628e-03 8.453814312815666199e-03 2.165842161048203707e-04 4.653332780435448512e-06 7.927807164378464222e-04 6.154229631647467613e-04 5.697283777408301830e-04 4.919393104501068592e-04 1.198410755023360252e-03 4.850343975704163313e-05 6.951954674150329083e-06 8.138839621096849442e-05 1.323412172496318817e-03 5.280962213873863220e-03 2.131222427124157548e-04 4.403799721330869943e-06 7.927807164378464222e-04 6.154229631647467613e-04 5.697283777408301830e-04 4.919393104501068592e-04 1.198410755023360252e-03 4.850343975704163313e-05 6.951954674150329083e-06 8.138839621096849442e-05
