# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.136284619569778442e-01 9.280700236558914185e-03 7.346644997596740723e-03 3.408960083106649108e-07 1.207678578794002533e-02 1.386113613843917847e-01 7.884458318585529923e-05 8.328919066116213799e-04 1.351717859506607056e-03 5.987844269839115441e-05 9.518864005804061890e-02 3.531043604016304016e-02 6.065144669264554977e-03 6.091393157839775085e-02 4.057981277583166957e-05 1.136769950389862061e-01 8.277729153633117676e-03 7.245260290801525116e-03 7.039759708504789160e-08 1.207681745290756226e-02 1.386113762855529785e-01 7.884458318585529923e-05 8.328934782184660435e-04 1.351719256490468979e-03 5.987846452626399696e-05 9.518864005804061890e-02 3.531043231487274170e-02 6.065156776458024979e-03 6.091391667723655701e-02 4.057985643157735467e-05
5.000000000000000000e+02 1.309875660808756948e-04 2.549081364122685045e-05 2.399225422777817585e-06 1.870135157844288187e-08 2.306125861650798470e-05 9.406757271790411323e-06 4.435323717189021409e-06 9.846435204963199794e-07 1.040408619701338466e-06 9.323216545453760773e-07 2.974615745188202709e-05 5.049373157817171887e-06 8.469187378068454564e-07 1.135328719925610130e-08 8.996517522064095829e-07 8.957365207606926560e-05 1.595387516317714471e-06 6.996092452027369291e-07 1.059911625134191127e-08 2.306198257429059595e-05 9.407384823134634644e-06 4.435303708305582404e-06 9.846107786870561540e-07 1.040424535858619493e-06 9.323231893176853191e-07 2.974591188831254840e-05 5.049516857980052009e-06 8.469030490232398733e-07 1.134978067085512521e-08 8.996564133667561691e-07
1.000000000000000000e+03 2.910964030888862908e-05 1.580270873091649264e-05 1.604459384907386266e-06 2.608543425708376162e-08 3.942340299545321614e-06 7.191585609689354897e-06 6.649420924986770842e-07 7.841913998163363431e-07 4.950273364556778688e-07 1.022735389710760501e-07 7.580690180475357920e-06 2.384306299063609913e-06 8.136323614849061414e-09 4.713356371865984329e-09 2.135485175358553533e-07 2.191762177972123027e-05 1.284817926716641523e-06 4.077629682797123678e-07 1.030016161251978701e-08 3.941891463909996673e-06 7.191578333731740713e-06 6.649496526733855717e-07 7.841229603400279302e-07 4.950346692567109130e-07 1.022739297695807181e-07 7.580814781249500811e-06 2.384174194958177395e-06 8.138251850198230386e-09 4.713090362429284141e-09 2.135483185838893405e-07
1.500000000000000000e+03 1.485524815507233143e-03 1.237913966178894043e-05 1.802356678126670886e-06 3.414985627614441910e-08 2.420452656224370003e-04 3.982112957601202652e-06 3.318700123600137886e-07 2.682906597328837961e-06 3.324022088690981036e-07 1.952032313567997335e-08 3.403298978810198605e-05 1.235760350937198382e-06 1.305694604525342584e-04 1.232861137623331160e-07 2.952582001114478771e-08 1.484712003730237484e-03 7.394556860162992962e-07 8.744664228288456798e-07 1.570553287422171707e-08 2.420458331471309066e-04 3.981884674431057647e-06 3.318682217923196731e-07 2.682865215319907293e-06 3.324003898796945577e-07 1.952066952526365640e-08 3.403296796022914350e-05 1.235777062902343459e-06 1.305699697695672512e-04 1.232698565445389249e-07 2.952470978812016256e-08
2.000000000000000000e+03 6.527826826641103253e-06 9.462450179853476584e-06 5.035115009377477691e-07 3.581236285299382871e-08 2.102342477883212268e-06 1.680442323959141504e-06 2.005476318345245090e-07 1.567844378769223113e-07 1.280942285575292772e-07 5.634437361123900700e-09 4.577834147312387358e-07 4.142815157592849573e-07 4.345694026852697789e-09 2.822944100699942283e-09 3.335411946636668290e-09 5.082089955976698548e-06 8.808694929030025378e-07 2.143822968037056853e-07 1.735732979568638257e-08 2.102255848512868397e-06 1.680575792306626681e-06 2.005465375987114385e-07 1.567735381513557513e-07 1.280957633298385190e-07 5.634595012793397473e-09 4.578261609822220635e-07 4.142866316669824300e-07 4.350819260423577362e-09 2.821245237427660868e-09 3.336091847216948736e-09
2.500000000000000000e+03 3.997911335318349302e-06 7.581084901175927371e-06 3.304189135633350816e-07 3.292994676939997589e-08 1.711352751954109408e-06 5.481166454046615399e-07 1.571843171177533804e-07 9.770839426437305519e-08 9.669590639305170043e-08 4.483279969491604788e-09 2.063982265099184588e-07 2.916905543770553777e-07 4.657161323251557405e-10 1.181326370058854991e-09 1.009406447316507638e-09 2.940357489933376200e-06 6.743953235854860395e-07 1.672799356811083271e-07 1.587226705623834278e-08 1.711441655061207712e-06 5.480147251546441112e-07 1.571834502556157531e-07 9.770947428933141055e-08 9.668280398500428419e-08 4.483269755439778237e-09 2.064041382254799828e-07 2.917348069786385167e-07 4.663621155920338879e-10 1.181030606645094849e-09 1.009397232465403249e-09
3.000000000000000000e+03 2.888038807213888504e-06 6.181491244205972180e-06 2.513397987513599219e-07 2.757884054460646439e-08 1.411665266459749546e-06 1.644804541456323932e-07 1.347457327938172966e-07 6.475094238567180582e-08 8.057360645352673600e-08 5.566415772761956759e-09 1.115254022465705930e-07 2.781863770451309392e-07 2.714690250371631919e-09 4.816710363897414027e-10 4.847441892330550672e-10 2.041422476395382546e-06 5.258760324977629352e-07 1.353222529587583267e-07 1.297285834311878716e-08 1.411681182617030572e-06 1.645111495918172295e-07 1.347448090882608085e-07 6.474364511177554959e-08 8.058432854340935592e-08 5.566354044361787601e-09 1.115269867568713380e-07 2.781795842565770727e-07 2.719474645473951568e-09 4.818733190248281062e-10 4.849076140622798903e-10
3.500000000000000000e+03 3.234066070945118554e-06 5.516573310160310939e-06 2.117502901910484070e-07 2.217318240127497120e-08 1.200590077132801525e-06 7.977927651836580480e-08 1.228615502668617410e-07 3.112526769655232783e-08 6.687970000029963558e-08 6.921495820932932475e-09 4.291210942142242857e-08 2.802701146720210090e-07 1.193976686408859678e-07 2.303629953459562785e-09 7.863161233245818948e-10 2.412902631476754323e-06 4.840378551307367161e-07 1.147760144704079721e-07 9.705326320386120642e-09 1.200487190544663463e-06 7.976228744155378081e-08 1.228608397241259809e-07 3.112509716629574541e-08 6.688870257676171605e-08 6.921453632457996719e-09 4.291771205089389696e-08 2.802597691697883420e-07 1.193743628391530365e-07 2.307323665462490681e-09 7.862182571649611873e-10
4.000000000000000000e+03 2.565726163084036671e-06 4.706412710220320150e-06 1.711874091370191309e-07 1.744216149290878093e-08 9.241696830031287391e-07 5.968740879325196147e-08 1.070781081580207683e-07 2.264558141007455561e-08 6.025594956327040563e-08 6.294736287770774652e-09 2.490326167503553734e-08 2.774517611214832868e-07 5.480298881366252317e-08 4.136603504178992807e-09 7.476051444577080929e-10 1.851382194217876531e-06 4.140412670494697522e-07 9.493910368973956793e-08 7.373518684516966459e-09 9.241483098776370753e-07 5.967574878695813823e-08 1.070790744961414021e-07 2.264321175005079567e-08 6.024949783522970392e-08 6.294840204645879567e-09 2.490498118845607678e-08 2.774631866486743093e-07 5.479478204506449401e-08 4.138513087781348077e-09 7.475852159544160713e-10
4.500000000000000000e+03 1.741254345688503236e-05 3.669738589451299049e-06 1.501668975834036246e-07 1.376200042813024993e-08 3.640771410573506728e-06 4.729605151965188270e-08 8.631288039850915084e-08 9.200876149861869635e-08 5.914333556233941636e-08 2.561475920259681516e-09 4.743489512293308508e-07 2.621956411985593149e-07 1.523778223599947523e-06 5.547869719180198445e-09 4.370747860860113576e-11 1.688374140940140933e-05 2.747867426933225943e-07 7.884644048772315728e-08 6.273164210313098010e-09 3.640607928900863044e-06 4.728421387767411943e-08 8.631438674910896225e-08 9.199437300821955432e-08 5.914365175385682960e-08 2.561587164606748956e-09 4.743210695323796244e-07 2.622015813358302694e-07 1.523924765933770686e-06 5.554356974357688159e-09 4.371925044210911437e-11
