# x
1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.025125667452812195e-02
1.000000000000000000e+00 1.005025133490562439e-01
1.000000000000000000e+00 1.507537662982940674e-01
1.000000000000000000e+00 2.010050266981124878e-01
1.000000000000000000e+00 2.512562870979309082e-01
1.000000000000000000e+00 3.015075325965881348e-01
1.000000000000000000e+00 3.517588078975677490e-01
1.000000000000000000e+00 4.020100533962249756e-01
1.000000000000000000e+00 4.522612988948822021e-01
1.000000000000000000e+00 5.025125741958618164e-01
1.000000000000000000e+00 5.527638196945190430e-01
1.000000000000000000e+00 6.030150651931762695e-01
1.000000000000000000e+00 6.532663106918334961e-01
1.000000000000000000e+00 7.035176157951354980e-01
1.000000000000000000e+00 7.537688612937927246e-01
1.000000000000000000e+00 8.040201067924499512e-01
1.000000000000000000e+00 8.542713522911071777e-01
1.000000000000000000e+00 9.045225977897644043e-01
1.000000000000000000e+00 9.547738432884216309e-01
1.000000000000000000e+00 1.005025148391723633e+00
1.000000000000000000e+00 1.055276393890380859e+00
1.000000000000000000e+00 1.105527639389038086e+00
1.000000000000000000e+00 1.155778884887695312e+00
1.000000000000000000e+00 1.206030130386352539e+00
1.000000000000000000e+00 1.256281375885009766e+00
1.000000000000000000e+00 1.306532621383666992e+00
1.000000000000000000e+00 1.356783866882324219e+00
1.000000000000000000e+00 1.407035231590270996e+00
1.000000000000000000e+00 1.457286477088928223e+00
1.000000000000000000e+00 1.507537722587585449e+00
1.000000000000000000e+00 1.557788968086242676e+00
1.000000000000000000e+00 1.608040213584899902e+00
1.000000000000000000e+00 1.658291459083557129e+00
1.000000000000000000e+00 1.708542704582214355e+00
1.000000000000000000e+00 1.758793950080871582e+00
1.000000000000000000e+00 1.809045195579528809e+00
1.000000000000000000e+00 1.859296441078186035e+00
1.000000000000000000e+00 1.909547686576843262e+00
1.000000000000000000e+00 1.959799051284790039e+00
1.000000000000000000e+00 2.010050296783447266e+00
1.000000000000000000e+00 2.060301542282104492e+00
1.000000000000000000e+00 2.110552787780761719e+00
1.000000000000000000e+00 2.160804033279418945e+00
1.000000000000000000e+00 2.211055278778076172e+00
1.000000000000000000e+00 2.261306524276733398e+00
1.000000000000000000e+00 2.311557769775390625e+00
1.000000000000000000e+00 2.361809015274047852e+00
1.000000000000000000e+00 2.412060260772705078e+00
1.000000000000000000e+00 2.462311506271362305e+00
1.000000000000000000e+00 2.512562751770019531e+00
1.000000000000000000e+00 2.562813997268676758e+00
1.000000000000000000e+00 2.613065242767333984e+00
1.000000000000000000e+00 2.663316488265991211e+00
1.000000000000000000e+00 2.713567733764648438e+00
1.000000000000000000e+00 2.763818979263305664e+00
1.000000000000000000e+00 2.814070463180541992e+00
1.000000000000000000e+00 2.864321708679199219e+00
1.000000000000000000e+00 2.914572954177856445e+00
1.000000000000000000e+00 2.964824199676513672e+00
1.000000000000000000e+00 3.015075445175170898e+00
1.000000000000000000e+00 3.065326690673828125e+00
1.000000000000000000e+00 3.115577936172485352e+00
1.000000000000000000e+00 3.165829181671142578e+00
1.000000000000000000e+00 3.216080427169799805e+00
1.000000000000000000e+00 3.266331672668457031e+00
1.000000000000000000e+00 3.316582918167114258e+00
1.000000000000000000e+00 3.366834163665771484e+00
1.000000000000000000e+00 3.417085409164428711e+00
1.000000000000000000e+00 3.467336654663085938e+00
1.000000000000000000e+00 3.517587900161743164e+00
1.000000000000000000e+00 3.567839145660400391e+00
1.000000000000000000e+00 3.618090391159057617e+00
1.000000000000000000e+00 3.668341636657714844e+00
1.000000000000000000e+00 3.718592882156372070e+00
1.000000000000000000e+00 3.768844127655029297e+00
1.000000000000000000e+00 3.819095373153686523e+00
1.000000000000000000e+00 3.869346618652343750e+00
1.000000000000000000e+00 3.919598102569580078e+00
1.000000000000000000e+00 3.969849348068237305e+00
1.000000000000000000e+00 4.020100593566894531e+00
1.000000000000000000e+00 4.070351600646972656e+00
1.000000000000000000e+00 4.120603084564208984e+00
1.000000000000000000e+00 4.170854091644287109e+00
1.000000000000000000e+00 4.221105575561523438e+00
1.000000000000000000e+00 4.271356582641601562e+00
1.000000000000000000e+00 4.321608066558837891e+00
1.000000000000000000e+00 4.371859073638916016e+00
1.000000000000000000e+00 4.422110557556152344e+00
1.000000000000000000e+00 4.472362041473388672e+00
1.000000000000000000e+00 4.522613048553466797e+00
1.000000000000000000e+00 4.572864532470703125e+00
1.000000000000000000e+00 4.623115539550781250e+00
1.000000000000000000e+00 4.673367023468017578e+00
1.000000000000000000e+00 4.723618030548095703e+00
1.000000000000000000e+00 4.773869514465332031e+00
1.000000000000000000e+00 4.824120521545410156e+00
1.000000000000000000e+00 4.874372005462646484e+00
1.000000000000000000e+00 4.924623012542724609e+00
1.000000000000000000e+00 4.974874496459960938e+00
1.000000000000000000e+00 5.025125503540039062e+00
1.000000000000000000e+00 5.075376987457275391e+00
1.000000000000000000e+00 5.125627994537353516e+00
1.000000000000000000e+00 5.175879478454589844e+00
1.000000000000000000e+00 5.226130485534667969e+00
1.000000000000000000e+00 5.276381969451904297e+00
1.000000000000000000e+00 5.326632976531982422e+00
1.000000000000000000e+00 5.376884460449218750e+00
1.000000000000000000e+00 5.427135467529296875e+00
1.000000000000000000e+00 5.477386951446533203e+00
1.000000000000000000e+00 5.527637958526611328e+00
1.000000000000000000e+00 5.577889442443847656e+00
1.000000000000000000e+00 5.628140926361083984e+00
1.000000000000000000e+00 5.678391933441162109e+00
1.000000000000000000e+00 5.728643417358398438e+00
1.000000000000000000e+00 5.778894424438476562e+00
1.000000000000000000e+00 5.829145908355712891e+00
1.000000000000000000e+00 5.879396915435791016e+00
1.000000000000000000e+00 5.929648399353027344e+00
1.000000000000000000e+00 5.979899406433105469e+00
1.000000000000000000e+00 6.030150890350341797e+00
1.000000000000000000e+00 6.080401897430419922e+00
1.000000000000000000e+00 6.130653381347656250e+00
1.000000000000000000e+00 6.180904388427734375e+00
1.000000000000000000e+00 6.231155872344970703e+00
1.000000000000000000e+00 6.281406879425048828e+00
1.000000000000000000e+00 6.331658363342285156e+00
1.000000000000000000e+00 6.381909370422363281e+00
1.000000000000000000e+00 6.432160854339599609e+00
1.000000000000000000e+00 6.482411861419677734e+00
1.000000000000000000e+00 6.532663345336914062e+00
1.000000000000000000e+00 6.582914352416992188e+00
1.000000000000000000e+00 6.633165836334228516e+00
1.000000000000000000e+00 6.683417320251464844e+00
1.000000000000000000e+00 6.733668327331542969e+00
1.000000000000000000e+00 6.783919811248779297e+00
1.000000000000000000e+00 6.834170818328857422e+00
1.000000000000000000e+00 6.884422302246093750e+00
1.000000000000000000e+00 6.934673309326171875e+00
1.000000000000000000e+00 6.984924793243408203e+00
1.000000000000000000e+00 7.035175800323486328e+00
1.000000000000000000e+00 7.085427284240722656e+00
1.000000000000000000e+00 7.135678291320800781e+00
1.000000000000000000e+00 7.185929775238037109e+00
1.000000000000000000e+00 7.236180782318115234e+00
1.000000000000000000e+00 7.286432266235351562e+00
1.000000000000000000e+00 7.336683273315429688e+00
1.000000000000000000e+00 7.386934757232666016e+00
1.000000000000000000e+00 7.437185764312744141e+00
1.000000000000000000e+00 7.487437248229980469e+00
1.000000000000000000e+00 7.537688255310058594e+00
1.000000000000000000e+00 7.587939739227294922e+00
1.000000000000000000e+00 7.638190746307373047e+00
1.000000000000000000e+00 7.688442230224609375e+00
1.000000000000000000e+00 7.738693237304687500e+00
1.000000000000000000e+00 7.788944721221923828e+00
1.000000000000000000e+00 7.839196205139160156e+00
1.000000000000000000e+00 7.889447212219238281e+00
1.000000000000000000e+00 7.939698696136474609e+00
1.000000000000000000e+00 7.989949703216552734e+00
