# x
1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 7.932537794113159180e-02
1.000000000000000000e+00 1.586507558822631836e-01
1.000000000000000000e+00 2.379761338233947754e-01
1.000000000000000000e+00 3.173015117645263672e-01
1.000000000000000000e+00 3.966268897056579590e-01
1.000000000000000000e+00 4.759522676467895508e-01
1.000000000000000000e+00 5.552776455879211426e-01
1.000000000000000000e+00 6.346030235290527344e-01
1.000000000000000000e+00 7.142857313156127930e-01
1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 7.932537794113159180e-02
1.000000000000000000e+00 1.586507558822631836e-01
1.000000000000000000e+00 2.379761338233947754e-01
1.000000000000000000e+00 3.173015117645263672e-01
1.000000000000000000e+00 3.966268897056579590e-01
1.000000000000000000e+00 4.759522676467895508e-01
1.000000000000000000e+00 5.552776455879211426e-01
1.000000000000000000e+00 6.346030235290527344e-01
1.000000000000000000e+00 7.142857313156127930e-01
1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 7.932537794113159180e-02
1.000000000000000000e+00 1.586507558822631836e-01
1.000000000000000000e+00 2.379761338233947754e-01
1.000000000000000000e+00 3.173015117645263672e-01
1.000000000000000000e+00 3.966268897056579590e-01
1.000000000000000000e+00 4.759522676467895508e-01
1.000000000000000000e+00 5.552776455879211426e-01
1.000000000000000000e+00 6.346030235290527344e-01
1.000000000000000000e+00 7.142857313156127930e-01
1.000000014901161194e-01 0.000000000000000000e+00
1.115384623408317566e-01 0.000000000000000000e+00
1.230769231915473938e-01 0.000000000000000000e+00
1.346153914928436279e-01 0.000000000000000000e+00
1.461538523435592651e-01 0.000000000000000000e+00
1.576923131942749023e-01 0.000000000000000000e+00
1.692307740449905396e-01 0.000000000000000000e+00
1.807692348957061768e-01 0.000000000000000000e+00
1.923076957464218140e-01 0.000000000000000000e+00
2.038461565971374512e-01 0.000000000000000000e+00
2.153846174478530884e-01 0.000000000000000000e+00
2.269230782985687256e-01 0.000000000000000000e+00
2.384615391492843628e-01 0.000000000000000000e+00
2.500000000000000000e-01 0.000000000000000000e+00
2.615384757518768311e-01 0.000000000000000000e+00
2.730769217014312744e-01 0.000000000000000000e+00
2.846153974533081055e-01 0.000000000000000000e+00
2.961538434028625488e-01 0.000000000000000000e+00
3.076923191547393799e-01 0.000000000000000000e+00
3.192307651042938232e-01 0.000000000000000000e+00
3.307692408561706543e-01 0.000000000000000000e+00
3.423076868057250977e-01 0.000000000000000000e+00
3.538461625576019287e-01 0.000000000000000000e+00
3.653846085071563721e-01 0.000000000000000000e+00
3.769230842590332031e-01 0.000000000000000000e+00
3.884615302085876465e-01 0.000000000000000000e+00
4.000000059604644775e-01 0.000000000000000000e+00
4.115384519100189209e-01 0.000000000000000000e+00
4.230769276618957520e-01 0.000000000000000000e+00
4.346153736114501953e-01 0.000000000000000000e+00
4.461538493633270264e-01 0.000000000000000000e+00
4.576922953128814697e-01 0.000000000000000000e+00
4.692307710647583008e-01 0.000000000000000000e+00
4.807692170143127441e-01 0.000000000000000000e+00
4.923076927661895752e-01 0.000000000000000000e+00
5.038461685180664062e-01 0.000000000000000000e+00
